country,year,v2x_frassoc_thick,NGDPDPC,NGDP_RPCH,v2x_pubcorr,v2xnp_regcorr,v2xel_frefair,v2x_freexp,v2elembcap
PHL,1995,0.748,,,0.547,0.69,0.498,0.886,-0.308
PHL,1996,0.749,,,0.547,0.69,0.507,0.886,-0.308
PHL,1997,0.749,,,0.547,0.69,0.507,0.886,-0.308
PHL,1998,0.751,,,0.547,0.758,0.567,0.886,-0.308
PHL,1999,0.756,,,0.547,0.795,0.588,0.817,-0.439
PHL,2000,0.756,,,0.547,0.795,0.588,0.842,-0.439
PHL,2001,0.749,,,0.547,0.776,0.502,0.829,-0.439
PHL,2002,0.751,,,0.547,0.736,0.468,0.829,-0.439
PHL,2003,0.751,,,0.547,0.736,0.468,0.823,-0.439
PHL,2004,0.733,,,0.644,0.825,0.399,0.806,-0.39
PHL,2005,0.732,,,0.644,0.825,0.362,0.759,-0.39
PHL,2006,0.732,,,0.644,0.825,0.362,0.757,-0.39
PHL,2007,0.739,,,0.644,0.825,0.355,0.757,-0.39
PHL,2008,0.743,,,0.644,0.825,0.351,0.757,-0.39
PHL,2009,0.743,,,0.644,0.825,0.351,0.763,-0.39
PHL,2010,0.776,,,0.549,0.701,0.448,0.834,-0.267
PHL,2011,0.776,,,0.549,0.681,0.492,0.854,-0.267
PHL,2012,0.776,,,0.549,0.681,0.492,0.854,-0.267
PHL,2013,0.785,,,0.548,0.669,0.478,0.84,-0.267
PHL,2014,0.79,,,0.548,0.669,0.47,0.84,-0.267
PHL,2015,0.79,,,0.548,0.669,0.47,0.835,-0.267
PHL,2016,0.767,,,0.567,0.694,0.499,0.672,-0.215
PHL,2017,0.741,,,0.578,0.709,0.5,0.663,-0.215
PHL,2018,0.714,,,0.578,0.709,0.5,0.58,-0.215
PHL,2019,0.692,,,0.578,0.748,0.465,0.523,-0.215
PHL,2020,0.681,,,0.578,0.796,0.448,0.458,-0.031
PHL,2021,0.681,,,0.578,0.813,0.448,0.46,-0.031
PHL,2022,0.684,,,0.664,0.824,0.409,0.548,-0.031
PHL,2023,0.72,,,0.717,0.824,0.389,0.549,-0.031
PHL,2024,0.72,,,0.717,0.845,0.386,0.55,-0.084
PRK,1990,0.023,,,0.792,0.822,0.144,0.011,1.084
PRK,1991,0.022,,,0.792,0.822,0.152,0.011,1.084
PRK,1992,0.022,,,0.792,0.822,0.127,0.011,1.084
PRK,1993,0.022,,,0.792,0.822,0.127,0.011,1.084
PRK,1994,0.022,,,0.893,0.822,0.127,0.011,1.084
PRK,1995,0.022,,,0.907,0.827,0.127,0.011,1.084
PRK,1996,0.022,,,0.907,0.827,0.127,0.011,1.084
PRK,1997,0.022,,,0.907,0.827,0.127,0.011,1.084
PRK,1998,0.022,,,0.907,0.827,0.126,0.011,1.084
PRK,1999,0.022,,,0.907,0.827,0.125,0.011,1.084
PRK,2000,0.022,,,0.885,0.827,0.125,0.011,1.084
PRK,2001,0.022,,,0.885,0.827,0.125,0.011,1.084
PRK,2002,0.022,,,0.885,0.827,0.125,0.011,1.084
PRK,2003,0.023,,,0.885,0.827,0.128,0.011,1.084
PRK,2004,0.024,,,0.885,0.827,0.131,0.011,1.084
PRK,2005,0.024,,,0.885,0.827,0.131,0.011,1.084
PRK,2006,0.024,,,0.885,0.827,0.131,0.011,1.084
PRK,2007,0.024,,,0.89,0.827,0.131,0.011,1.084
PRK,2008,0.024,,,0.89,0.827,0.131,0.011,1.084
PRK,2009,0.023,,,0.89,0.827,0.136,0.011,1.084
PRK,2010,0.023,,,0.89,0.827,0.137,0.012,1.084
PRK,2011,0.023,,,0.89,0.827,0.137,0.012,1.084
PRK,2012,0.023,,,0.859,0.805,0.137,0.012,1.084
PRK,2013,0.023,,,0.859,0.805,0.137,0.012,1.084
PRK,2014,0.022,,,0.859,0.805,0.131,0.012,1.084
PRK,2015,0.022,,,0.859,0.805,0.13,0.012,1.084
PRK,2016,0.022,,,0.859,0.805,0.13,0.012,1.084
PRK,2017,0.022,,,0.859,0.805,0.13,0.012,1.084
PRK,2018,0.022,,,0.859,0.805,0.13,0.012,1.084
PRK,2019,0.022,,,0.859,0.791,0.121,0.012,1.174
PRK,2020,0.029,,,0.859,0.787,0.122,0.012,1.026
PRK,2021,0.024,,,0.859,0.787,0.122,0.012,1.026
PRK,2022,0.025,,,0.859,0.787,0.118,0.012,1.16
PRK,2023,0.023,,,0.859,0.794,0.118,0.012,1.16
PRK,2024,0.028,,,0.859,0.794,0.118,0.012,1.16
SGP,1990,0.582,,,0.004,0.01,0.656,0.381,2.694
SGP,1991,0.582,,,0.004,0.01,0.658,0.381,2.694
SGP,1992,0.581,,,0.004,0.01,0.662,0.381,2.694
SGP,1993,0.577,,,0.004,0.01,0.663,0.381,2.694
SGP,1994,0.568,,,0.004,0.01,0.664,0.381,2.694
SGP,1995,0.568,,,0.004,0.01,0.664,0.381,2.694
SGP,1996,0.568,,,0.004,0.01,0.664,0.39,2.694
SGP,1997,0.579,,,0.004,0.01,0.676,0.39,2.694
SGP,1998,0.579,,,0.004,0.01,0.676,0.39,2.694
SGP,1999,0.579,,,0.004,0.01,0.676,0.39,2.694
SGP,2000,0.598,,,0.004,0.01,0.676,0.412,2.694
SGP,2001,0.596,,,0.004,0.01,0.676,0.412,2.694
SGP,2002,0.589,,,0.004,0.01,0.678,0.412,2.694
SGP,2003,0.589,,,0.004,0.01,0.678,0.412,2.694
SGP,2004,0.589,,,0.004,0.01,0.678,0.412,2.694
SGP,2005,0.589,,,0.004,0.01,0.678,0.405,2.694
SGP,2006,0.587,,,0.004,0.01,0.719,0.415,2.694
SGP,2007,0.585,,,0.004,0.01,0.741,0.396,2.694
SGP,2008,0.585,,,0.004,0.01,0.741,0.397,2.694
SGP,2009,0.585,,,0.004,0.01,0.741,0.423,2.694
SGP,2010,0.585,,,0.004,0.01,0.741,0.423,2.694
SGP,2011,0.59,,,0.004,0.01,0.763,0.414,2.694
SGP,2012,0.587,,,0.004,0.01,0.774,0.436,2.694
SGP,2013,0.587,,,0.004,0.01,0.774,0.411,2.694
SGP,2014,0.587,,,0.004,0.01,0.774,0.411,2.694
SGP,2015,0.58,,,0.004,0.01,0.779,0.411,2.694
SGP,2016,0.588,,,0.004,0.01,0.792,0.434,2.694
SGP,2017,0.59,,,0.004,0.01,0.794,0.442,2.694
SGP,2018,0.595,,,0.004,0.01,0.789,0.456,2.694
SGP,2019,0.595,,,0.004,0.011,0.789,0.428,2.694
SGP,2020,0.621,,,0.004,0.008,0.761,0.406,2.036
SGP,2021,0.621,,,0.004,0.008,0.741,0.405,2.036
SGP,2022,0.621,,,0.004,0.008,0.741,0.391,2.036
SGP,2023,0.584,,,0.007,0.014,0.771,0.441,2.635
SGP,2024,0.585,,,0.007,0.047,0.802,0.417,2.635
THA,1990,0.65,,,0.69,0.86,0.325,0.52,0.072
THA,1991,0.457,,,0.69,0.86,0.047,0.453,-0.129
THA,1992,0.654,,,0.69,0.846,0.154,0.445,-0.129
THA,1993,0.742,,,0.69,0.846,0.304,0.604,0.273
THA,1994,0.742,,,0.69,0.846,0.304,0.602,0.273
THA,1995,0.746,,,0.69,0.846,0.319,0.602,0.273
THA,1996,0.75,,,0.69,0.846,0.287,0.602,0.273
THA,1997,0.766,,,0.69,0.72,0.446,0.61,1.412
THA,1998,0.821,,,0.69,0.73,0.481,0.61,1.665
THA,1999,0.821,,,0.69,0.73,0.481,0.61,1.665
THA,2000,0.845,,,0.531,0.73,0.474,0.61,1.665
THA,2001,0.852,,,0.531,0.73,0.585,0.595,1.665
THA,2002,0.834,,,0.531,0.73,0.587,0.595,1.665
THA,2003,0.836,,,0.531,0.73,0.576,0.595,1.665
THA,2004,0.825,,,0.531,0.73,0.576,0.595,1.665
THA,2005,0.826,,,0.531,0.73,0.541,0.55,1.665
THA,2006,0.56,,,0.531,0.73,0.143,0.44,1.0
THA,2007,0.466,,,0.531,0.694,0.011,0.396,1.397
THA,2008,0.664,,,0.531,0.709,0.435,0.459,1.58
THA,2009,0.668,,,0.531,0.732,0.44,0.457,1.512
THA,2010,0.665,,,0.546,0.732,0.438,0.461,1.512
THA,2011,0.755,,,0.546,0.732,0.486,0.493,1.53
THA,2012,0.77,,,0.546,0.732,0.535,0.493,1.703
THA,2013,0.715,,,0.544,0.722,0.472,0.437,1.11
THA,2014,0.235,,,0.562,0.759,0.253,0.17,0.715
THA,2015,0.171,,,0.562,0.746,0.272,0.167,0.71
THA,2016,0.187,,,0.562,0.746,0.248,0.199,0.611
THA,2017,0.16,,,0.562,0.746,0.249,0.169,0.611
THA,2018,0.194,,,0.562,0.774,0.267,0.239,0.745
THA,2019,0.527,,,0.562,0.803,0.185,0.329,0.745
THA,2020,0.475,,,0.562,0.782,0.169,0.31,0.745
THA,2021,0.529,,,0.562,0.782,0.169,0.31,0.745
THA,2022,0.558,,,0.562,0.763,0.173,0.299,0.745
THA,2023,0.621,,,0.562,0.763,0.34,0.416,0.36
THA,2024,0.629,,,0.562,0.754,0.443,0.435,0.472
TJK,1990,0.203,,,0.687,0.537,0.328,0.546,-1.129
TJK,1991,0.287,,,0.779,0.642,0.337,0.59,-1.129
TJK,1992,0.402,,,0.872,0.818,0.406,0.203,-1.129
TJK,1993,0.217,,,0.833,0.814,0.406,0.061,-1.129
TJK,1994,0.182,,,0.833,0.814,0.288,0.05,-2.217
TJK,1995,0.196,,,0.833,0.866,0.083,0.075,-2.217
TJK,1996,0.21,,,0.818,0.854,0.082,0.065,-2.217
TJK,1997,0.265,,,0.818,0.854,0.082,0.076,-2.217
TJK,1998,0.27,,,0.865,0.9,0.082,0.21,-2.217
TJK,1999,0.329,,,0.865,0.933,0.097,0.236,-1.546
TJK,2000,0.451,,,0.865,0.95,0.131,0.295,-1.165
TJK,2001,0.407,,,0.865,0.95,0.131,0.376,-1.165
TJK,2002,0.407,,,0.887,0.95,0.131,0.35,-1.165
TJK,2003,0.407,,,0.887,0.95,0.131,0.35,-1.165
TJK,2004,0.403,,,0.887,0.95,0.131,0.297,-1.165
TJK,2005,0.361,,,0.887,0.95,0.121,0.297,-0.582
TJK,2006,0.357,,,0.887,0.956,0.114,0.302,-0.378
TJK,2007,0.344,,,0.902,0.956,0.123,0.3,-0.378
TJK,2008,0.349,,,0.902,0.956,0.123,0.302,-0.378
TJK,2009,0.349,,,0.902,0.956,0.123,0.299,-0.378
TJK,2010,0.342,,,0.902,0.956,0.112,0.272,-0.378
TJK,2011,0.342,,,0.902,0.956,0.112,0.272,-0.378
TJK,2012,0.344,,,0.902,0.956,0.112,0.268,-0.378
TJK,2013,0.294,,,0.902,0.96,0.1,0.234,-0.542
TJK,2014,0.287,,,0.902,0.96,0.084,0.209,-0.542
TJK,2015,0.214,,,0.902,0.96,0.057,0.149,-0.542
TJK,2016,0.157,,,0.902,0.952,0.047,0.134,-1.043
TJK,2017,0.162,,,0.914,0.957,0.047,0.113,-1.043
TJK,2018,0.152,,,0.88,0.886,0.047,0.098,-0.989
TJK,2019,0.144,,,0.876,0.914,0.05,0.103,-0.804
TJK,2020,0.179,,,0.835,0.872,0.085,0.081,-0.804
TJK,2021,0.161,,,0.878,0.89,0.099,0.091,-0.512
TJK,2022,0.138,,,0.844,0.882,0.098,0.048,-0.635
TJK,2023,0.135,,,0.844,0.882,0.098,0.051,-0.635
TJK,2024,0.148,,,0.844,0.882,0.098,0.082,-0.635
TKM,1990,0.062,,,0.844,0.848,0.168,0.216,-0.3
TKM,1991,0.062,,,0.886,0.925,0.168,0.208,-0.3
TKM,1992,0.056,,,0.904,0.908,0.111,0.165,-0.451
TKM,1993,0.043,,,0.904,0.908,0.082,0.089,-0.451
TKM,1994,0.044,,,0.904,0.908,0.082,0.077,-0.451
TKM,1995,0.045,,,0.904,0.908,0.078,0.056,-0.451
TKM,1996,0.045,,,0.904,0.908,0.078,0.056,-0.451
TKM,1997,0.037,,,0.904,0.908,0.078,0.03,-0.451
TKM,1998,0.037,,,0.904,0.908,0.075,0.03,-0.451
TKM,1999,0.037,,,0.904,0.908,0.074,0.03,-0.451
TKM,2000,0.038,,,0.904,0.908,0.0,0.03,-0.451
TKM,2001,0.035,,,0.904,0.908,0.0,0.03,-0.451
TKM,2002,0.035,,,0.904,0.908,0.0,0.03,-0.451
TKM,2003,0.031,,,0.904,0.908,0.0,0.03,-0.451
TKM,2004,0.031,,,0.904,0.908,0.002,0.03,-0.451
TKM,2005,0.032,,,0.904,0.908,0.067,0.03,-0.451
TKM,2006,0.032,,,0.904,0.908,0.065,0.03,-0.451
TKM,2007,0.037,,,0.904,0.908,0.059,0.038,-0.451
TKM,2008,0.042,,,0.904,0.931,0.052,0.046,-0.451
TKM,2009,0.041,,,0.951,0.931,0.065,0.046,-0.451
TKM,2010,0.043,,,0.951,0.931,0.065,0.052,-0.451
TKM,2011,0.044,,,0.951,0.931,0.065,0.049,-0.451
TKM,2012,0.055,,,0.951,0.931,0.065,0.04,-0.451
TKM,2013,0.052,,,0.932,0.93,0.065,0.038,-0.451
TKM,2014,0.049,,,0.932,0.93,0.063,0.038,-0.451
TKM,2015,0.049,,,0.932,0.93,0.063,0.037,-0.451
TKM,2016,0.049,,,0.932,0.93,0.063,0.042,-0.451
TKM,2017,0.056,,,0.925,0.904,0.071,0.05,-0.451
TKM,2018,0.051,,,0.925,0.904,0.084,0.062,-0.451
TKM,2019,0.05,,,0.925,0.896,0.087,0.063,-0.451
TKM,2020,0.056,,,0.925,0.896,0.087,0.058,-0.451
TKM,2021,0.054,,,0.925,0.896,0.087,0.058,-0.451
TKM,2022,0.047,,,0.925,0.896,0.075,0.058,-0.451
TKM,2023,0.062,,,0.919,0.853,0.073,0.058,-0.451
TKM,2024,0.065,,,0.919,0.853,0.074,0.068,-0.451
TLS,1990,0.049,,,,,0.0,0.059,0.218
TLS,1991,0.049,,,,,0.0,0.059,0.218
TLS,1992,0.049,,,,,0.0,0.059,0.218
TLS,1993,0.049,,,,,0.0,0.059,0.218
TLS,1994,0.049,,,,,0.0,0.059,0.218
TLS,1995,0.049,,,,,0.0,0.059,0.218
TLS,1996,0.049,,,,,0.0,0.059,0.218
TLS,1997,0.049,,,,,0.0,0.059,0.218
TLS,1998,0.094,,,,,0.0,0.14,0.218
TLS,1999,0.094,,,,,0.0,0.197,0.218
TLS,2000,0.425,,,,,0.0,0.853,0.218
TLS,2001,0.453,,,0.426,0.363,0.156,0.853,0.218
TLS,2002,0.793,,,0.426,0.379,0.539,0.818,0.727
TLS,2003,0.788,,,0.426,0.379,0.598,0.808,0.727
TLS,2004,0.788,,,0.426,0.379,0.598,0.808,0.727
TLS,2005,0.788,,,0.395,0.275,0.598,0.808,0.727
TLS,2006,0.788,,,0.395,0.275,0.598,0.802,0.727
TLS,2007,0.824,,,0.395,0.275,0.665,0.801,0.791
TLS,2008,0.833,,,0.395,0.293,0.679,0.796,0.791
TLS,2009,0.833,,,0.395,0.31,0.681,0.801,0.791
TLS,2010,0.833,,,0.395,0.31,0.681,0.823,0.791
TLS,2011,0.833,,,0.395,0.31,0.681,0.823,0.791
TLS,2012,0.837,,,0.395,0.31,0.715,0.821,1.144
TLS,2013,0.828,,,0.395,0.319,0.71,0.805,0.93
TLS,2014,0.805,,,0.395,0.328,0.71,0.772,0.93
TLS,2015,0.774,,,0.395,0.314,0.71,0.818,0.93
TLS,2016,0.788,,,0.351,0.314,0.718,0.761,0.93
TLS,2017,0.803,,,0.336,0.33,0.806,0.764,1.465
TLS,2018,0.819,,,0.326,0.33,0.813,0.82,0.992
TLS,2019,0.832,,,0.326,0.303,0.811,0.84,0.992
TLS,2020,0.832,,,0.302,0.297,0.811,0.776,0.992
TLS,2021,0.832,,,0.302,0.268,0.811,0.805,0.992
TLS,2022,0.844,,,0.302,0.268,0.836,0.812,0.992
TLS,2023,0.843,,,0.241,0.257,0.843,0.822,1.116
TLS,2024,0.851,,,0.241,0.257,0.842,0.821,1.116
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1990,0.632,8167.2,5.5,0.209,0.373,0.449,0.576,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1991,0.632,9081.901,8.4,0.209,0.373,0.454,0.582,1.065
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
TWN,1992,0.665,10715.536,8.3,0.209,0.361,0.629,0.619,1.185
